"Province.State","Country.Region","Lat","Long","date","cases","type"
"","Angola",-11.2027,17.8739,2020-03-15,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-16,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-17,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-18,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-19,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-20,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-21,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-22,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-23,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-24,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-25,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-26,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-27,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-28,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-29,2,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-30,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-03-31,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-01,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-02,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-03,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-04,2,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-05,4,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-06,2,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-07,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-08,2,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-09,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-10,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-11,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-12,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-13,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-14,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-15,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-16,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-17,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-18,5,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-19,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-20,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-21,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-22,1,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-23,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-24,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-25,0,"confirmed"
"","Angola",-11.2027,17.8739,2020-04-26,1,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-22,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-23,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-24,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-25,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-26,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-27,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-28,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-29,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-30,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-31,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-01,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-02,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-03,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-04,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-05,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-06,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-07,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-08,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-09,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-10,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-11,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-12,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-13,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-14,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-15,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-16,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-17,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-18,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-19,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-20,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-21,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-22,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-23,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-24,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-25,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-26,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-27,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-28,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-29,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-01,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-02,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-03,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-04,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-05,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-06,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-07,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-08,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-09,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-10,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-11,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-12,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-13,1,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-14,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-15,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-16,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-17,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-18,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-19,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-20,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-21,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-22,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-23,2,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-24,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-25,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-26,4,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-27,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-28,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-29,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-30,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-31,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-01,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-02,2,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-03,6,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-04,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-05,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-06,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-07,4,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-08,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-09,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-10,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-11,2,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-12,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-13,2,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-14,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-15,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-16,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-17,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-18,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-19,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-20,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-21,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-22,1,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-23,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-24,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-25,0,"confirmed"
"","Antigua and Barbuda",17.0608,-61.7964,2020-04-26,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-22,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-23,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-24,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-25,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-26,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-27,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-28,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-29,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-30,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-01-31,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-01,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-02,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-03,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-04,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-05,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-06,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-07,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-08,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-09,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-10,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-11,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-12,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-13,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-14,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-15,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-16,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-17,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-18,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-19,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-20,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-21,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-22,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-23,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-24,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-25,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-26,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-27,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-28,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-02-29,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-01,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-02,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-03,1,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-04,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-05,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-06,1,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-07,6,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-08,4,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-09,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-10,5,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-11,2,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-12,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-13,12,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-14,3,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-15,11,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-16,11,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-17,12,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-18,11,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-19,18,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-20,31,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-21,30,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-22,108,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-23,35,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-24,86,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-25,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-26,115,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-27,87,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-28,101,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-29,55,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-30,75,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-03-31,234,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-01,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-02,79,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-03,132,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-04,186,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-05,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-06,103,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-07,74,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-08,87,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-09,80,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-10,180,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-11,0,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-12,167,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-13,66,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-14,69,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-15,166,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-16,128,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-17,98,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-18,89,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-19,81,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-20,102,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-21,90,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-22,113,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-23,291,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-24,172,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-25,173,"confirmed"
"","Argentina",-38.4161,-63.6167,2020-04-26,112,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-22,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-23,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-24,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-25,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-26,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-27,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-28,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-29,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-30,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-01-31,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-01,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-02,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-03,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-04,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-05,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-06,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-07,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-08,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-09,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-10,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-11,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-12,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-13,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-14,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-15,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-16,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-17,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-18,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-19,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-20,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-21,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-22,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-23,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-24,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-25,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-26,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-27,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-28,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-02-29,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-01,1,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-02,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-03,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-04,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-05,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-06,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-07,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-08,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-09,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-10,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-11,0,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-12,3,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-13,4,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-14,10,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-15,8,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-16,26,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-17,26,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-18,6,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-19,31,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-20,21,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-21,24,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-22,34,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-23,41,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-24,14,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-25,16,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-26,25,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-27,39,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-28,78,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-29,17,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-30,58,"confirmed"
"","Armenia",40.0691,45.0382,2020-03-31,50,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-01,39,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-02,92,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-03,73,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-04,34,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-05,52,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-06,11,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-07,20,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-08,28,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-09,40,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-10,16,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-11,30,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-12,46,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-13,26,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-14,28,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-15,44,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-16,48,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-17,42,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-18,47,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-19,43,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-20,48,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-21,62,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-22,72,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-23,50,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-24,73,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-25,81,"confirmed"
"","Armenia",40.0691,45.0382,2020-04-26,69,"confirmed"
"","Austria",47.5162,14.5501,2020-01-22,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-23,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-24,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-25,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-26,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-27,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-28,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-29,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-30,0,"confirmed"
"","Austria",47.5162,14.5501,2020-01-31,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-01,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-02,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-03,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-04,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-05,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-06,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-07,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-08,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-09,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-10,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-11,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-12,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-13,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-14,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-15,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-16,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-17,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-18,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-19,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-20,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-21,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-22,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-23,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-24,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-25,2,"confirmed"
"","Austria",47.5162,14.5501,2020-02-26,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-27,1,"confirmed"
"","Austria",47.5162,14.5501,2020-02-28,0,"confirmed"
"","Austria",47.5162,14.5501,2020-02-29,6,"confirmed"
"","Austria",47.5162,14.5501,2020-03-01,5,"confirmed"
"","Austria",47.5162,14.5501,2020-03-02,4,"confirmed"
"","Austria",47.5162,14.5501,2020-03-03,3,"confirmed"
"","Austria",47.5162,14.5501,2020-03-04,8,"confirmed"
"","Austria",47.5162,14.5501,2020-03-05,12,"confirmed"
